/TTime               ,Tmax_coil1          ,Tmax_coil2          ,Tmax_coil3          ,Tmax_coil4          ,coil1_I             ,coil3_I             ,R1_I                ,R2_I                ,coil1_V             ,coil2_V             ,coil3_V             ,coil4_V             ,R_coil1             ,R_coil2             ,R_coil3             ,R_coil4             ,QV_coil1            ,QV_coil2            ,QV_coil3            ,QV_coil4            
5.77                ,49.0009506285       ,66.1247053767       ,66.6942201438       ,49.3148786587       ,6.40670132834E-10   ,-9.93293668204E-11  ,6.40670132834E-10   ,-9.93293668204E-11  ,0.000140238945308   ,-0.000465244208714  ,-5.37124588262E-05  ,9.64561741494E-05   ,3.93804793807       ,52.8287882545       ,51.9685642246       ,4.3186983583        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.78                ,49.0060038738       ,66.122135507        ,66.6920828771       ,49.3159685098       ,6.43156187943E-08   ,6.7635779882E-08    ,6.43156187943E-08   ,6.7635779882E-08    ,-0.00792841647139   ,-0.0242447482713    ,-0.0266999091941    ,-0.00712267668432   ,3.93736316149       ,52.8250626351       ,51.9650155192       ,4.31813128633       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.79                ,49.0110244008       ,66.1195589198       ,66.6899371949       ,49.3170392113       ,7.48185758284E-10   ,1.02715801923E-10   ,7.48185758284E-10   ,1.02715801923E-10   ,0.000155098592289   ,-0.000320021779161  ,6.07451701413E-05   ,0.000115935299148   ,3.93667949432       ,52.8213404864       ,51.9614707807       ,4.31756550518       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.8                 ,49.0160123239       ,66.1169756492       ,66.6877831438       ,49.3180908381       ,6.96083334181E-10   ,-1.17660620896E-10  ,6.96083334181E-10   ,-1.17660620896E-10  ,0.000164758919805   ,-0.000518645820444  ,-6.71625439127E-05  ,0.000119092250464   ,3.93599692837       ,52.8176215068       ,51.9579297601       ,4.31700091957       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.81                ,49.0209677555       ,66.1143857213       ,66.6856207703       ,49.3191234642       ,7.36713222426E-10   ,4.48348934242E-12   ,7.36713222426E-10   ,4.48348934242E-12   ,0.000139029117129   ,-0.000511546859339  ,-0.000104509135968  ,9.49364083903E-05   ,3.93531544672       ,52.813905539        ,51.9543924236       ,4.31643740633       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.82                ,49.025890807        ,66.1117891622       ,66.6834501211       ,49.3201371626       ,6.29319945505E-08   ,6.6131997293E-08    ,6.29319945505E-08   ,6.6131997293E-08    ,-0.00770995649732   ,-0.0237708656717    ,-0.0261755254524    ,-0.00689433177074   ,3.93463506365       ,52.810192269        ,51.9508585118       ,4.31587499965       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.83                ,49.0307815894       ,66.1091859985       ,66.681271233        ,49.3211320045       ,6.73652483957E-10   ,2.07071115899E-10   ,6.73652483957E-10   ,2.07071115899E-10   ,0.000142453558906   ,-0.000210873194065  ,9.06473512765E-05   ,0.000107477774202   ,3.93395583399       ,52.8064804529       ,51.9473280366       ,4.31531393404       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.84                ,49.0356402101       ,66.1065762594       ,66.679084155        ,49.3221080592       ,4.89149787609E-10   ,-3.1404231209E-10   ,4.89149787609E-10   ,-3.1404231209E-10   ,0.000170330566328   ,-0.000421726744258  ,2.32778328761E-05   ,0.000126595503667   ,3.93327775357       ,52.802771876        ,51.9438003972       ,4.31475422205       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.85                ,49.0404667832       ,66.1039599752       ,66.6768889337       ,49.3230654009       ,7.46896062842E-10   ,-2.1848477473E-11   ,7.46896062842E-10   ,-2.1848477473E-11   ,0.000152544634284   ,-0.000527945188922  ,-0.000102234429379  ,0.000107495856751   ,3.93260056322       ,52.7990661399       ,51.9402755415       ,4.31419574238       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.86                ,49.0452614093       ,66.1013371761       ,66.6746856147       ,49.3240041022       ,8.92419194212E-10   ,2.32088766924E-10   ,8.92419194212E-10   ,2.32088766924E-10   ,0.000116671751102   ,-0.000569865447915  ,-0.000192268542377  ,7.47500276322E-05   ,3.93192436624       ,52.7953636777       ,51.9367539036       ,4.31363830732       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.87                ,49.0500241975       ,66.098707892        ,66.6724742421       ,49.3249242354       ,7.45532797981E-10   ,1.20509206789E-10   ,7.45532797981E-10   ,1.20509206789E-10   ,9.89431153719E-05   ,-0.000474750810419  ,-0.000128030016298  ,6.11919548781E-05   ,3.93124923414       ,52.7916644067       ,51.9332354529       ,4.31308221          ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.88                ,49.0547552595       ,66.0960721523       ,66.6702548595       ,49.3258258719       ,6.02571893698E-08   ,6.36364923699E-08   ,6.02571893698E-08   ,6.36364923699E-08   ,-0.0075506393212    ,-0.022592537396     ,-0.0250710668346    ,-0.00675161851048   ,3.9305752065        ,52.7879674614       ,51.9297204093       ,4.31252749685       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.89                ,49.0594547098       ,66.0934299863       ,66.6680275095       ,49.3267090832       ,7.60421020758E-10   ,3.62539072055E-10   ,7.60421020758E-10   ,3.62539072055E-10   ,0.000111423669448   ,-0.000229845369671  ,3.35716029598E-05   ,8.12827355177E-05   ,3.92990226781       ,52.7842731712       ,51.926209189        ,4.31197399108       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.9                 ,49.0641226477       ,66.0907814219       ,66.6657922388       ,49.3275739405       ,6.05335657218E-10   ,-9.72731719725E-11  ,6.05335657218E-10   ,-9.72731719725E-11  ,0.000131087047968   ,-0.000440987677753  ,-5.08976967206E-05  ,9.33626016664E-05   ,3.92923045005       ,52.7805822275       ,51.9227012281       ,4.31142173036       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.91                ,49.068759177        ,66.0881264928       ,66.6635490913       ,49.328420516        ,6.85965432367E-10   ,4.89704234493E-11   ,6.85965432367E-10   ,4.89704234493E-11   ,0.000111321713126   ,-0.000459519107964  ,-0.000108611990971  ,7.44164574208E-05   ,3.92855973585       ,52.7768948113       ,51.919197101        ,4.31087060884       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.92                ,49.073364405        ,66.0854652256       ,66.6612981088       ,49.3292488809       ,9.61783603478E-10   ,3.18705450654E-10   ,9.61783603478E-10   ,3.18705450654E-10   ,9.56632109026E-05   ,-0.000579785766902  ,-0.000223697823853  ,5.77542954959E-05   ,3.92789003481       ,52.7732105197       ,51.9156968305       ,4.31032064435       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.93                ,49.0779384394       ,66.0827976468       ,66.659039331        ,49.3300591057       ,9.19524771735E-10   ,3.55819126461E-10   ,9.19524771735E-10   ,3.55819126461E-10   ,7.25907565165E-05   ,-0.000535395617667  ,-0.000223248796941  ,3.82555073463E-05   ,3.92722131861       ,52.7695288304       ,51.9122000175       ,4.3097718206        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.94                ,49.0824813886       ,66.0801237851       ,66.6567727964       ,49.3308512609       ,6.08785598222E-08   ,6.45210254031E-08   ,6.08785598222E-08   ,6.45210254031E-08   ,-0.00763910837724   ,-0.0228152896482    ,-0.0254987566387    ,-0.00676571643423   ,3.9265536833        ,52.7658502493       ,51.9087064411       ,4.30922426049       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.95                ,49.0869933674       ,66.0774436737       ,66.654498551        ,49.331625416        ,8.01692179476E-10   ,4.60429486647E-10   ,8.01692179476E-10   ,4.60429486647E-10   ,9.36692629622E-05   ,-0.000224666812405  ,7.92239518234E-06   ,6.63184661158E-05   ,3.92588705761       ,52.7621745073       ,51.9052159009       ,4.3086780221        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.96                ,49.0914744836       ,66.0747573694       ,66.6522166454       ,49.3323816396       ,6.18915405586E-10   ,2.31107271471E-14   ,6.18915405586E-10   ,2.31107271471E-14   ,0.000109347327967   ,-0.000425205007846  ,-8.01572708621E-05  ,7.51650890971E-05   ,3.92522161521       ,52.7585016087       ,51.9017284307       ,4.30813313923       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.97                ,49.0959248231       ,66.0720649173       ,66.649927117        ,49.3331200007       ,6.97649022951E-10   ,1.37042921149E-10   ,6.97649022951E-10   ,1.37042921149E-10   ,9.08503408887E-05   ,-0.000444474177113  ,-0.000134672588938  ,5.76405074233E-05   ,3.92455716086       ,52.7548318571       ,51.8982443911       ,4.30758945092       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.98                ,49.1003444848       ,66.0693663439       ,66.6476300044       ,49.333840569        ,7.60504753202E-10   ,2.28554157437E-10   ,7.60504753202E-10   ,2.28554157437E-10   ,7.72428037254E-05   ,-0.000460744192076  ,-0.000166719310648  ,4.48488622836E-05   ,3.92389360295       ,52.7511651269       ,51.8947643054       ,4.3070469432        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
5.99                ,49.1047335746       ,66.0666616751       ,66.6453253467       ,49.3345433838       ,8.25428554051E-10   ,3.06643396404E-10   ,8.25428554051E-10   ,3.06643396404E-10   ,6.63757541825E-05   ,-0.000480962549072  ,-0.000194782615057  ,3.46077342164E-05   ,3.92323099361       ,52.7475016359       ,51.8912881953       ,4.30650549424       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6                   ,49.1090922041       ,66.0639509336       ,66.6430131835       ,49.3352285026       ,1.08731063786E-09   ,5.47925089889E-10   ,1.08731063786E-09   ,5.47925089889E-10   ,5.20027986913E-05   ,-0.000597720141955  ,-0.000300045010206  ,1.94146438641E-05   ,3.92256936983       ,52.7438411863       ,51.887815275        ,4.30596517553       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.01                ,49.1134204875       ,66.0612341417       ,66.6406935546       ,49.3358959921       ,7.99896317491E-10   ,3.75972363098E-10   ,7.99896317491E-10   ,3.75972363098E-10   ,4.05300572889E-05   ,-0.00044036002516   ,-0.00020419667994   ,1.26200583388E-05   ,3.92190872382       ,52.7401837325       ,51.8843454937       ,4.30542598221       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.02                ,49.1177185376       ,66.0585113203       ,66.6383664985       ,49.3365459173       ,6.11148780757E-08   ,6.49799607874E-08   ,6.11148780757E-08   ,6.49799607874E-08   ,-0.00779820473779   ,-0.022773271919     ,-0.0256007924424    ,-0.00689366075349   ,3.92124909338       ,52.7365296743       ,51.8808788552       ,4.30488788489       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.03                ,49.1219864646       ,66.0557824923       ,66.6360320499       ,49.3371783857       ,-2.3609640828E-10   ,-4.07143451594E-10  ,-2.3609640828E-10   ,-4.07143451594E-10  ,6.17860078427E-05   ,-0.000144604332945  ,-1.90479627477E-05  ,4.13235596807E-05   ,3.92059042698       ,52.7328776539       ,51.8774155181       ,4.30435084788       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.04                ,49.1262243779       ,66.0530476836       ,66.6336902503       ,49.3377934844       ,5.22956574097E-10   ,3.11728556638E-11   ,5.22956574097E-10   ,3.11728556638E-11   ,8.34926329257E-05   ,-0.000367556361156  ,-8.05875689325E-05  ,5.42451557998E-05   ,3.91993273949       ,52.7292282766       ,51.8739548568       ,4.3038150163        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.05                ,49.1304323878       ,66.0503069174       ,66.6313411407       ,49.3383912927       ,8.42683572349E-10   ,3.0383596315E-10    ,8.42683572349E-10   ,3.0383596315E-10    ,6.9888848194E-05    ,-0.000496230569752  ,-0.000199785923035  ,3.99277204022E-05   ,3.91927596027       ,52.7255815758       ,51.8704968719       ,4.3032803225        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.06                ,49.1346106106       ,66.0475602136       ,66.6289847613       ,49.3389718864       ,8.5683353118E-10    ,4.03839937078E-10   ,8.5683353118E-10    ,4.03839937078E-10   ,4.8247817588E-05    ,-0.00047837071486   ,-0.000229088358029  ,2.09273453091E-05   ,3.91862009054       ,52.7219377852       ,51.8670419903       ,4.30274668221       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.07                ,49.1387591632       ,66.044807601        ,66.6266211524       ,49.3395353349       ,8.96707278793E-10   ,4.69202306589E-10   ,8.96707278793E-10   ,4.69202306589E-10   ,3.68168484412E-05   ,-0.00048621205251   ,-0.000250317361584  ,1.05308818661E-05   ,3.91796505236       ,52.7182968614       ,51.8635902718       ,4.30221415733       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.08                ,49.1428781178       ,66.0420491068       ,66.6242503534       ,49.3400817061       ,9.54133810071E-10   ,5.36567647483E-10   ,9.54133810071E-10   ,5.36567647483E-10   ,2.76957812603E-05   ,-0.0005049162957    ,-0.000274787903443  ,1.95283253068E-06   ,3.9173109749        ,52.7146585441       ,51.8601416698       ,4.301682871         ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.09                ,49.1469675805       ,66.0392847596       ,66.6218724033       ,49.3406110706       ,9.73054616012E-10   ,5.77566529925E-10   ,9.73054616012E-10   ,5.77566529925E-10   ,1.95388153422E-05   ,-0.000505169782268  ,-0.000286619919521  ,-5.37817565156E-06  ,3.9166578777        ,52.7110229512       ,51.8566960245       ,4.30115282813       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.1                 ,49.1510276591       ,66.0365145675       ,66.6194873415       ,49.3411234964       ,1.01545658962E-09   ,6.29414545467E-10   ,1.01545658962E-09   ,6.29414545467E-10   ,1.2195040387E-05    ,-0.000518276585441  ,-0.000304819659776  ,-1.22549569439E-05  ,3.91600590389       ,52.7073900488       ,51.8532534551       ,4.30062383398       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.11                ,49.1550584599       ,66.0337385499       ,66.6170952045       ,49.3416190505       ,1.05154020884E-09   ,6.78107975704E-10   ,1.05154020884E-09   ,6.78107975704E-10   ,4.89201338505E-06   ,-0.00052793128623   ,-0.00032143409685   ,-1.90020110873E-05  ,3.91535493897       ,52.703760002        ,51.8498135241       ,4.30009599503       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.12                ,49.1590600886       ,66.0309567435       ,66.6146960306       ,49.3420977978       ,1.09552104807E-09   ,7.32210105525E-10   ,1.09552104807E-09   ,7.32210105525E-10   ,-2.5238195847E-06   ,-0.00054139372497   ,-0.000340845235319  ,-2.5905362313E-05   ,3.91470503385       ,52.7001320901       ,51.8463766988       ,4.29956926723       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.13                ,49.1630326501       ,66.0291273008       ,66.612289858        ,49.3425598222       ,1.12651642902E-09   ,7.77944269964E-10   ,1.12651642902E-09   ,7.77944269964E-10   ,-9.67635254366E-06  ,-0.000548652059976  ,-0.000356246979796  ,-3.24231380942E-05  ,3.9140561927        ,52.696506289        ,51.8429431546       ,4.29904353241       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.14                ,49.1669762486       ,66.0276169694       ,66.6098767251       ,49.3430052058       ,1.16207586745E-09   ,8.25780623942E-10   ,1.16207586745E-09   ,8.25780623942E-10   ,-1.66227394406E-05  ,-0.000558454348558  ,-0.000372977743204  ,-3.88155126645E-05  ,3.91340818135       ,52.6928822012       ,51.8395123494       ,4.2985189016        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.15                ,49.1708909852       ,66.0261007687       ,66.60745667         ,49.3434340015       ,1.19294220312E-09   ,8.70173267428E-10   ,1.19294220312E-09   ,8.70173267428E-10   ,-2.32771045836E-05  ,-0.000566220840439  ,-0.000388197400782  ,-4.48996579715E-05  ,3.91276094323       ,52.6892598008       ,51.8360847683       ,4.29799551555       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.16                ,49.1747769585       ,66.0245787188       ,66.6050297304       ,49.3438462826       ,1.22560129926E-09   ,9.15259169997E-10   ,1.22560129926E-09   ,9.15259169997E-10   ,-2.97372520985E-05  ,-0.000575044537022  ,-0.000403966899251  ,-5.08381483433E-05  ,3.9121146332        ,52.6856393506       ,51.8326602223       ,4.29747331261       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.17                ,49.1786342719       ,66.0230508397       ,66.6025959612       ,49.3442421151       ,1.25528039884E-09   ,9.57909687848E-10   ,1.25528039884E-09   ,9.57909687848E-10   ,-3.59096409541E-05  ,-0.00058271180078   ,-0.000418730882668  ,-5.6496564276E-05   ,3.91146924986       ,52.6820212549       ,51.8292391292       ,4.29695219612       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.18                ,49.1824630293       ,66.0215171504       ,66.6001554016       ,49.3446215588       ,1.28622354747E-09   ,1.00102119671E-09   ,1.28622354747E-09   ,1.00102119671E-09   ,-4.19025881081E-05  ,-0.000591150717991  ,-0.000433903160677  ,-6.20183202529E-05  ,3.91082490944       ,52.678405616        ,51.8258212096       ,4.29643206786       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.19                ,49.1862633345       ,66.0199776691       ,66.5977080904       ,49.3449846709       ,1.31400380329E-09   ,1.04149154544E-09   ,1.31400380329E-09   ,1.04149154544E-09   ,-4.75917753714E-05  ,-0.000598380190957  ,-0.000447981566144  ,-6.72471939449E-05  ,3.91018153182       ,52.6747921754       ,51.8224064827       ,4.29591289888       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.2                 ,49.190035292        ,66.0184324144       ,66.5952540683       ,49.3453315085       ,1.34226439005E-09   ,1.08187832289E-09   ,1.34226439005E-09   ,1.08187832289E-09   ,-5.30835630435E-05  ,-0.00060605624335   ,-0.000462218218548  ,-7.23183814167E-05  ,3.90953902708       ,52.6711816549       ,51.8189948746       ,4.29539491586       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.21                ,49.1937790069       ,66.0168814061       ,66.5927933801       ,49.3456621293       ,1.36676124226E-09   ,1.11906894503E-09   ,1.36676124226E-09   ,1.11906894503E-09   ,-5.82325261018E-05  ,-0.000612309670034  ,-0.000475130418252  ,-7.70597379313E-05  ,3.90889739984       ,52.6675739855       ,51.8155865081       ,4.29487792623       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.22                ,49.1974945828       ,66.0153246642       ,66.59032606         ,49.3459765918       ,1.39168083466E-09   ,1.15610247133E-09   ,1.39168083466E-09   ,1.15610247133E-09   ,-6.31866589048E-05  ,-0.000619029271866  ,-0.000488174775044  ,-8.16480346876E-05  ,3.90825662123       ,52.6639691731       ,51.8121813521       ,4.29436193187       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.23                ,49.2011821221       ,66.0137622091       ,66.5878521445       ,49.3462749589       ,1.41513076244E-09   ,1.19161209744E-09   ,1.41513076244E-09   ,1.19161209744E-09   ,-6.79054411707E-05  ,-0.000625305251205  ,-0.000500640999501  ,-8.60238649413E-05  ,3.90761668788       ,52.6603673579       ,51.8087788965       ,4.29384707875       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.24                ,49.2048417254       ,66.0121940951       ,66.5853717218       ,49.346557384        ,1.44133023215E-09   ,1.22885958669E-09   ,1.44133023215E-09   ,1.22885958669E-09   ,-7.25935000549E-05  ,-0.000632921671711  ,-0.000514008589437  ,-9.04079041192E-05  ,3.90697777625       ,52.6567678068       ,51.8053797581       ,4.29333311931       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.25                ,49.2084734873       ,66.010620377        ,66.5828848223       ,49.3468238923       ,1.46795495291E-09   ,1.26619522442E-09   ,1.46795495291E-09   ,1.26619522442E-09   ,-7.72008251325E-05  ,-0.000640733655945  ,-0.000527442053387  ,-9.4724462245E-05   ,3.90633978058       ,52.6531704923       ,51.8019839481       ,4.29282029889       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.26                ,49.2120775102       ,66.0090410626       ,66.5803914762       ,49.3470745191       ,1.49598239174E-09   ,1.30439459197E-09   ,1.49598239174E-09   ,1.30439459197E-09   ,-8.17826268324E-05  ,-0.000649179097391  ,-0.000541317624237  ,-9.90325844125E-05  ,3.90570273492       ,52.6495762929       ,51.798590708        ,4.29230851671       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.27                ,49.2156538933       ,66.0074561626       ,66.5778917122       ,49.3473093099       ,1.52343808309E-09   ,1.34191977363E-09   ,1.52343808309E-09   ,1.34191977363E-09   ,-8.62565802437E-05  ,-0.000657395739682  ,-0.000554928400618  ,-0.000103239201965  ,3.90506674231       ,52.6459846907       ,51.795199972        ,4.2917975668        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.28                ,49.2192027365       ,66.0058656899       ,66.5753855583       ,49.3475283154       ,1.55094569696E-09   ,1.37922847262E-09   ,1.55094569696E-09   ,1.37922847262E-09   ,-9.064455732E-05    ,-0.000665703927893  ,-0.000568511780847  ,-0.000107373300766  ,3.90443170999       ,52.6423953429       ,51.7918121108       ,4.29128746254       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.29                ,49.2227241332       ,66.0042696582       ,66.5728730462       ,49.3477315888       ,1.57778307741E-09   ,1.41573827559E-09   ,1.57778307741E-09   ,1.41573827559E-09   ,-9.49117821241E-05  ,-0.000673791955019  ,-0.000581798967447  ,-0.000111396904587  ,3.90379758613       ,52.6388082052       ,51.7884275153       ,4.29077831419       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.3                 ,49.2262181785       ,66.0026680827       ,66.5703542069       ,49.3479191926       ,1.60437305673E-09   ,1.45177960874E-09   ,1.60437305673E-09   ,1.45177960874E-09   ,-9.90775791529E-05  ,-0.000681859928814  ,-0.000594948415492  ,-0.0001153323683    ,3.90316453015       ,52.6352237319       ,51.7850459189       ,4.29027018513       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.31                ,49.2296849714       ,66.0010609784       ,66.5678290718       ,49.3480911843       ,1.63044227803E-09   ,1.48713095274E-09   ,1.63044227803E-09   ,1.48713095274E-09   ,-0.000103131158914  ,-0.000689783226747  ,-0.00060785376332   ,-0.000119166701741  ,3.90253233991       ,52.6316415647       ,51.7816669941       ,4.28976299034       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.32                ,49.2331246129       ,65.9994483608       ,66.565297672        ,49.3482476203       ,1.65618558721E-09   ,1.52195073521E-09   ,1.65618558721E-09   ,1.52195073521E-09   ,-0.000107085082713  ,-0.00069764868299   ,-0.00062058766102   ,-0.000122912923993  ,3.90190097842       ,52.6280616525       ,51.7782904876       ,4.28925674133       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.33                ,49.2365372021       ,65.9978302462       ,66.5627600395       ,49.3483885607       ,1.68148517026E-09   ,1.55614375875E-09   ,1.68148517026E-09   ,1.55614375875E-09   ,-0.000110937194531  ,-0.000705399479156  ,-0.000633102345937  ,-0.00012656724809   ,3.90127051976       ,52.6244842068       ,51.7749168438       ,4.28875156021       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.34                ,49.2399228307       ,65.9962066516       ,66.5602162046       ,49.3485140666       ,1.70641817011E-09   ,1.5897742999E-09    ,1.70641817011E-09   ,1.5897742999E-09    ,-0.000114695170703  ,-0.000713067383953  ,-0.000645425856207  ,-0.00013013687312   ,3.90064102959       ,52.6209092645       ,51.7715463654       ,4.28824738601       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.35                ,49.2432815973       ,65.9945775934       ,66.5576661982       ,49.34862422         ,1.73093143276E-09   ,1.62279799625E-09   ,1.73093143276E-09   ,1.62279799625E-09   ,-0.000118360031112  ,-0.000720624813084  ,-0.00065753515325   ,-0.000133621591594  ,3.90001224561       ,52.6173369887       ,51.7681788941       ,4.28774403968       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.36                ,49.2466136015       ,65.9929430877       ,66.5551100476       ,49.348719086        ,1.75505022459E-09   ,1.65523967688E-09   ,1.75505022459E-09   ,1.65523967688E-09   ,-0.00012193676185   ,-0.000728080584984  ,-0.000669439823886  ,-0.000137025640064  ,3.89938433448       ,52.6137676564       ,51.7648143881       ,4.28724166911       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.37                ,49.249918938        ,65.9913031525       ,66.5525477873       ,49.3487987205       ,1.77875012208E-09   ,1.68707913738E-09   ,1.77875012208E-09   ,1.68707913738E-09   ,-0.00012542748812   ,-0.000735420272753  ,-0.000681128425783  ,-0.000140350135875  ,3.89875736089       ,52.6102007897       ,51.7614526806       ,4.28674032897       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.38                ,49.2531976993       ,65.9896578045       ,66.5499794558       ,49.3488631811       ,1.80203661464E-09   ,1.71832281808E-09   ,1.80203661464E-09   ,1.71832281808E-09   ,-0.000128835762379  ,-0.000742643991135  ,-0.000692602296968  ,-0.000143597865564  ,3.89813126081       ,52.6066356388       ,51.7580936948       ,4.28623998154       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.39                ,49.2564499703       ,65.9880070607       ,66.5474050888       ,49.3489125263       ,1.82489703562E-09   ,1.74896213314E-09   ,1.82489703562E-09   ,1.74896213314E-09   ,-0.000132163924135  ,-0.000749743356677  ,-0.000703855830361  ,-0.000146770309563  ,3.89750603922       ,52.6030726249       ,51.7547371417       ,4.28574056404       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.4                 ,49.2596758479       ,65.9863509387       ,66.5448247193       ,49.3489468142       ,1.36398353427E-09   ,1.35438491991E-09   ,1.36398353427E-09   ,1.35438491991E-09   ,-0.000106699702682  ,-0.000559428980522  ,-0.000532091070348  ,-0.000120258915997  ,3.89688169296       ,52.5995124668       ,51.7513833026       ,4.28524208847       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.41                ,49.2628754334       ,65.9846894554       ,66.5422383791       ,49.3489661031       ,2.05477522642E-09   ,1.96584366807E-09   ,2.05477522642E-09   ,1.96584366807E-09   ,-0.000146743920649  ,-0.000856135943087  ,-0.000800948177256  ,-0.000163119769028  ,3.89625824683       ,52.5959551982       ,51.7480312791       ,4.28474460597       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.42                ,49.2660488288       ,65.9830226274       ,66.5396461003       ,49.3489704509       ,1.97143643058E-09   ,1.91230757308E-09   ,1.97143643058E-09   ,1.91230757308E-09   ,-0.000145147924041  ,-0.000801353409474  ,-0.000766476103823  ,-0.000159403468501  ,3.89563570873       ,52.5924005992       ,51.7446814617       ,4.284247994         ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.43                ,49.2691961358       ,65.9813504723       ,66.5370479142       ,49.3489599121       ,1.40768559799E-09   ,1.41751086856E-09   ,1.40768559799E-09   ,1.41751086856E-09   ,-0.000113829014442  ,-0.000570588698859  ,-0.000553457692382  ,-0.000126825097956  ,3.89501401604       ,52.5888486413       ,51.7413342913       ,4.28375231698       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
